DATAFLOW,LAST UPDATE,freq,c_birth,isced11,barrier,age,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,EU27 countries (from 2020) except reporting country,"Less than primary, primary and lower secondary education (levels 0-2)","Language skills, qualifications, citizenship, foreign origin, job and other barriers",From 15 to 24 years,Males,Thousand persons,Spain,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,EU27 countries (from 2020) except reporting country,"Less than primary, primary and lower secondary education (levels 0-2)","Language skills, qualifications, citizenship, foreign origin, job and other barriers",From 15 to 24 years,Males,Thousand persons,Finland,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,EU27 countries (from 2020) except reporting country,"Less than primary, primary and lower secondary education (levels 0-2)","Language skills, qualifications, citizenship, foreign origin, job and other barriers",From 15 to 24 years,Males,Thousand persons,France,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,EU27 countries (from 2020) except reporting country,"Less than primary, primary and lower secondary education (levels 0-2)","Language skills, qualifications, citizenship, foreign origin, job and other barriers",From 15 to 24 years,Males,Thousand persons,Hungary,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,EU27 countries (from 2020) except reporting country,"Less than primary, primary and lower secondary education (levels 0-2)","Language skills, qualifications, citizenship, foreign origin, job and other barriers",From 15 to 24 years,Males,Thousand persons,Italy,2021,4.4,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,EU27 countries (from 2020) except reporting country,"Less than primary, primary and lower secondary education (levels 0-2)","Language skills, qualifications, citizenship, foreign origin, job and other barriers",From 15 to 24 years,Males,Thousand persons,Luxembourg,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,EU27 countries (from 2020) except reporting country,"Less than primary, primary and lower secondary education (levels 0-2)","Language skills, qualifications, citizenship, foreign origin, job and other barriers",From 15 to 24 years,Males,Thousand persons,Netherlands,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,EU27 countries (from 2020) except reporting country,"Less than primary, primary and lower secondary education (levels 0-2)","Language skills, qualifications, citizenship, foreign origin, job and other barriers",From 15 to 24 years,Males,Thousand persons,Norway,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,EU27 countries (from 2020) except reporting country,"Less than primary, primary and lower secondary education (levels 0-2)","Language skills, qualifications, citizenship, foreign origin, job and other barriers",From 15 to 24 years,Males,Thousand persons,Slovenia,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,EU27 countries (from 2020) except reporting country,"Less than primary, primary and lower secondary education (levels 0-2)","Language skills, qualifications, citizenship, foreign origin, job and other barriers",From 25 to 54 years,Females,Thousand persons,Austria,2021,5.3,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,EU27 countries (from 2020) except reporting country,"Less than primary, primary and lower secondary education (levels 0-2)","Language skills, qualifications, citizenship, foreign origin, job and other barriers",From 25 to 54 years,Females,Thousand persons,Belgium,2021,3.4,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,EU27 countries (from 2020) except reporting country,"Less than primary, primary and lower secondary education (levels 0-2)","Language skills, qualifications, citizenship, foreign origin, job and other barriers",From 25 to 54 years,Females,Thousand persons,Switzerland,2021,8.1,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,EU27 countries (from 2020) except reporting country,"Less than primary, primary and lower secondary education (levels 0-2)","Language skills, qualifications, citizenship, foreign origin, job and other barriers",From 25 to 54 years,Females,Thousand persons,Cyprus,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,EU27 countries (from 2020) except reporting country,"Less than primary, primary and lower secondary education (levels 0-2)","Language skills, qualifications, citizenship, foreign origin, job and other barriers",From 25 to 54 years,Females,Thousand persons,Czechia,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,EU27 countries (from 2020) except reporting country,"Less than primary, primary and lower secondary education (levels 0-2)","Language skills, qualifications, citizenship, foreign origin, job and other barriers",From 25 to 54 years,Females,Thousand persons,Germany,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,EU27 countries (from 2020) except reporting country,"Less than primary, primary and lower secondary education (levels 0-2)","Language skills, qualifications, citizenship, foreign origin, job and other barriers",From 25 to 54 years,Females,Thousand persons,Denmark,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,EU27 countries (from 2020) except reporting country,"Less than primary, primary and lower secondary education (levels 0-2)","Language skills, qualifications, citizenship, foreign origin, job and other barriers",From 25 to 54 years,Females,Thousand persons,Greece,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,EU27 countries (from 2020) except reporting country,"Less than primary, primary and lower secondary education (levels 0-2)","Language skills, qualifications, citizenship, foreign origin, job and other barriers",From 25 to 54 years,Females,Thousand persons,Spain,2021,14.0,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,EU27 countries (from 2020) except reporting country,"Less than primary, primary and lower secondary education (levels 0-2)","Language skills, qualifications, citizenship, foreign origin, job and other barriers",From 25 to 54 years,Females,Thousand persons,Finland,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,EU27 countries (from 2020) except reporting country,"Less than primary, primary and lower secondary education (levels 0-2)","Language skills, qualifications, citizenship, foreign origin, job and other barriers",From 25 to 54 years,Females,Thousand persons,France,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,EU27 countries (from 2020) except reporting country,"Less than primary, primary and lower secondary education (levels 0-2)","Language skills, qualifications, citizenship, foreign origin, job and other barriers",From 25 to 54 years,Females,Thousand persons,Croatia,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,EU27 countries (from 2020) except reporting country,"Less than primary, primary and lower secondary education (levels 0-2)","Language skills, qualifications, citizenship, foreign origin, job and other barriers",From 25 to 54 years,Females,Thousand persons,Hungary,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,EU27 countries (from 2020) except reporting country,"Less than primary, primary and lower secondary education (levels 0-2)","Language skills, qualifications, citizenship, foreign origin, job and other barriers",From 25 to 54 years,Females,Thousand persons,Italy,2021,70.3,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,EU27 countries (from 2020) except reporting country,"Less than primary, primary and lower secondary education (levels 0-2)","Language skills, qualifications, citizenship, foreign origin, job and other barriers",From 25 to 54 years,Females,Thousand persons,Luxembourg,2021,1.7,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,EU27 countries (from 2020) except reporting country,"Less than primary, primary and lower secondary education (levels 0-2)","Language skills, qualifications, citizenship, foreign origin, job and other barriers",From 25 to 54 years,Females,Thousand persons,Netherlands,2021,7.7,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,EU27 countries (from 2020) except reporting country,"Less than primary, primary and lower secondary education (levels 0-2)","Language skills, qualifications, citizenship, foreign origin, job and other barriers",From 25 to 54 years,Females,Thousand persons,Norway,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,EU27 countries (from 2020) except reporting country,"Less than primary, primary and lower secondary education (levels 0-2)","Language skills, qualifications, citizenship, foreign origin, job and other barriers",From 25 to 54 years,Females,Thousand persons,Sweden,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,EU27 countries (from 2020) except reporting country,"Less than primary, primary and lower secondary education (levels 0-2)","Language skills, qualifications, citizenship, foreign origin, job and other barriers",From 25 to 54 years,Males,Thousand persons,Austria,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,EU27 countries (from 2020) except reporting country,"Less than primary, primary and lower secondary education (levels 0-2)","Language skills, qualifications, citizenship, foreign origin, job and other barriers",From 25 to 54 years,Males,Thousand persons,Belgium,2021,4.1,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,EU27 countries (from 2020) except reporting country,"Less than primary, primary and lower secondary education (levels 0-2)","Language skills, qualifications, citizenship, foreign origin, job and other barriers",From 25 to 54 years,Males,Thousand persons,Switzerland,2021,7.0,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,EU27 countries (from 2020) except reporting country,"Less than primary, primary and lower secondary education (levels 0-2)","Language skills, qualifications, citizenship, foreign origin, job and other barriers",From 25 to 54 years,Males,Thousand persons,Cyprus,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,EU27 countries (from 2020) except reporting country,"Less than primary, primary and lower secondary education (levels 0-2)","Language skills, qualifications, citizenship, foreign origin, job and other barriers",From 25 to 54 years,Males,Thousand persons,Czechia,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,EU27 countries (from 2020) except reporting country,"Less than primary, primary and lower secondary education (levels 0-2)","Language skills, qualifications, citizenship, foreign origin, job and other barriers",From 25 to 54 years,Males,Thousand persons,Germany,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,EU27 countries (from 2020) except reporting country,"Less than primary, primary and lower secondary education (levels 0-2)","Language skills, qualifications, citizenship, foreign origin, job and other barriers",From 25 to 54 years,Males,Thousand persons,Denmark,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,EU27 countries (from 2020) except reporting country,"Less than primary, primary and lower secondary education (levels 0-2)","Language skills, qualifications, citizenship, foreign origin, job and other barriers",From 25 to 54 years,Males,Thousand persons,Greece,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,EU27 countries (from 2020) except reporting country,"Less than primary, primary and lower secondary education (levels 0-2)","Language skills, qualifications, citizenship, foreign origin, job and other barriers",From 25 to 54 years,Males,Thousand persons,Spain,2021,16.9,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,EU27 countries (from 2020) except reporting country,"Less than primary, primary and lower secondary education (levels 0-2)","Language skills, qualifications, citizenship, foreign origin, job and other barriers",From 25 to 54 years,Males,Thousand persons,Finland,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,EU27 countries (from 2020) except reporting country,"Less than primary, primary and lower secondary education (levels 0-2)","Language skills, qualifications, citizenship, foreign origin, job and other barriers",From 25 to 54 years,Males,Thousand persons,France,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,EU27 countries (from 2020) except reporting country,"Less than primary, primary and lower secondary education (levels 0-2)","Language skills, qualifications, citizenship, foreign origin, job and other barriers",From 25 to 54 years,Males,Thousand persons,Croatia,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,EU27 countries (from 2020) except reporting country,"Less than primary, primary and lower secondary education (levels 0-2)","Language skills, qualifications, citizenship, foreign origin, job and other barriers",From 25 to 54 years,Males,Thousand persons,Hungary,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,EU27 countries (from 2020) except reporting country,"Less than primary, primary and lower secondary education (levels 0-2)","Language skills, qualifications, citizenship, foreign origin, job and other barriers",From 25 to 54 years,Males,Thousand persons,Italy,2021,47.5,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,EU27 countries (from 2020) except reporting country,"Less than primary, primary and lower secondary education (levels 0-2)","Language skills, qualifications, citizenship, foreign origin, job and other barriers",From 25 to 54 years,Males,Thousand persons,Luxembourg,2021,1.3,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,EU27 countries (from 2020) except reporting country,"Less than primary, primary and lower secondary education (levels 0-2)","Language skills, qualifications, citizenship, foreign origin, job and other barriers",From 25 to 54 years,Males,Thousand persons,Netherlands,2021,4.5,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,EU27 countries (from 2020) except reporting country,"Less than primary, primary and lower secondary education (levels 0-2)","Language skills, qualifications, citizenship, foreign origin, job and other barriers",From 25 to 54 years,Males,Thousand persons,Norway,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,EU27 countries (from 2020) except reporting country,"Less than primary, primary and lower secondary education (levels 0-2)","Language skills, qualifications, citizenship, foreign origin, job and other barriers",From 25 to 54 years,Males,Thousand persons,Portugal,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,EU27 countries (from 2020) except reporting country,"Less than primary, primary and lower secondary education (levels 0-2)","Language skills, qualifications, citizenship, foreign origin, job and other barriers",From 25 to 54 years,Males,Thousand persons,Slovenia,2021,,u,
